0,"আমি একটি পরিবারিক ডিনারের জন্য সেখানে গিয়েছিলাম। বিবিকু চিকেন এবং নানের সাথে সেট মেনুটি ছিল এবং আমি আপনাকে বলি যে আমি কখনই আমার কোর থেকে বিরক্ত ছিলাম না কারণ আমি কখনোই বারবিকিউ মুরগী ​​বা যেকোন খাবার এত খারাপ অন্য কোন রেস্টুরেন্টে  পাইনি। মুরগিটা ছিল জঘন্য, সিদ্ধ করা রাবারের উঁচু টুকরোর মত ছিল এবং খুবই খারাপ গন্ধ ছিল। আমি জানি না কোনও খারাপ দিন বা কিছু ছিল কিনা, তবে সবচেয়ে বেদনাদায়ক জিনিসটি হলো একটি প্লেট 'সরবরাহ করার জন্য তাদের 1:30 ঘন্টা সময় লেগেছিল। আমার পিতামাতার অন্যান্য সেট মেনু আইটেমগুলিতেও  BBQ অন্তর্ভুক্ত ছিল এবং মুরগিটা সেখানেও আমারটার মত খারাপ ছিল। যদিও কর্মীদের আচরণ ভাল ছিল  তারপরও এটি খারাপ খাদ্য এবং দীর্ঘ অপেক্ষা করার জন্য তৈরি করা হয় না। আমার অভিজ্ঞতা কি দুর্ঘটনা ছিল কিনা তা আমি জানি না তবে এটি নিশ্চিত ভয়ঙ্কর ছিল।"
0,বাজে খাবার এবং সবচেয়ে খারাপ সার্ভিস।
0,"গ্রিলটা ঠান্ডা ছিল, রুটিও শুকনো এবং শক্ত ছিল, স্টকটা পুরাতন ছিল ... খুবই খারাপ মানের খাবার ... হতাশ ..."
0,স্বাদ ও মূল্য অনুযায়ী কোনো রেস্টুরেন্টে খাওয়া সবচেয়ে খারাপ খাবার ।
0,"ঈদ ঊল আযহার দুই দিন পর সেখানে গিয়েছিলাম। খাবারটা খুব একটা ভাল ছিলনা। বিশেষ করে চালটা ভয়ানক ছিল। তাদের সার্ভিস ও খুবি জঘণ্য ছিল। সর্বোপরি, খুবই বাজে খাবার  এবং সার্ভিস।"
0,পিজার  স্বাদটা খুবই জঘণ্য ছিল।
0,"খাবারটি সবচেয়ে খারাপ ছিল। যদিও  সার্ভিসটা বেশ ভাল ছিল। আমরা জ্যামাইকান গ্রিলের সাথে ভাত অর্ডার করেছিলাম । চালটা  ছিল নষ্ট, গ্রিলটা খুব ভাল ছিল না।"
0,"স্বাদটা  একদম জঘন্য। দাম: খুব বেশি ব্যয়বহুল। এটি একটি ওভাররেটেড রেস্টুরেন্ট!
"
0,আজ আমার অভিজ্ঞতায় সবচেয়ে খারাপ সেবার মুখোমুখি হলাম। তারা আমাকে ঠান্ডা খাবার পরিবেশন করে এবং এমনকি অভিযোগের পরেও তারা বার বার পরিবর্তন করে একই ঠান্ডা খাবার পরিবেশন করে। গুলশান ২ টি আউটলেটের জন্য পুরোপুরি মাতাল! :(
0,ইফতার প্লেটারটা খুব খারাপ ছিল। পুরো খাদ্য ঠান্ডা সার্ভ করা হয়। চালটা জাহান্নামের মত কঠিন ছিল। এই ইফতার প্লেটের সঙ্গে খুবই হতাশ।
0,ইফতার প্লেটার জঘন্য । গতকাল গুলশান শাখায় এটি চেষ্টা করেছিলাম। অনর্থক এবং আমরা সব খাবার ভেস্তে গেল।
0,সবচেয়ে খারাপ সেবা !! তারা খুবই অশোভন এবং ইফতারের সময় ঠিকমত খাবার দেয়নি।
0,"এখানে আমরা রমজানের খাবারের জন্য  গিয়েছিলাম এক (জামাইকান ভাজা মুরগীর মাংস)  ... খাবারটি ছিল সম্পূর্ণ ঠান্ডা এবং জামাইকান ভাজা মুরগী, চিকেনটা শক্ত ছিল !!! এটা সুস্বাদু ছিল না এবং সব সময়ে খাবার ভর্তি, বরং এটি খাওয়ার অযোগ্য ছিল !!! আমি বেশ কয়েকবার গিয়েছিলাম, কিন্তু আগে এই ধরনের অভিজ্ঞতা ছিল না। যদি আমি জানতাম যে আমাকে এই শিট খেতে হবে, আমি রেগুলার মেনুই অর্ডার করতাম। এটা একেবারে প্রতারণা ।"
0,আমি আমার বাচ্চার জন্য বাচ্চাদের খাবারের অর্ডার দিলাম ... এবং সেই মুরগিটা থেকে  পচাঁ ডিমের মতো গন্ধ ছিল ... ইয়াক !! ... এবং এটা আমার সাথে দ্বিতীয় বার ঘটল ... তারা এত বেআইনী ... খুবই অপ্রত্যাশিত .. ।
0,খাবারের মান একেবারে জঘণ্য। আর যেই দাম .. পুরো খাবার অর্ডার করার জন্য ব্যাংক থেকে ঋণ প্রয়োজন।
0,সবচেয়ে খারাপ সেবা। ওয়েটাররা ব্যবহার খুবই বাজে ।  আর ফিরে আসব না।
0,"চমৎকার পরিবেশ , খাবার এবং ভয়ানক দাম। বার্গারটি গরম রুটির মত মনে হয়েছিল।"
0,"খাবারটা ঠিক ছিল কিন্তু তারা আমাকে এককথায় লুট করেছে, আমি যেসব খাবার অর্ডার করেনি তার বিল ও আমাকে ধরিয়ে দেয়া হয়েছে। খুবই হতাশ।"
0,ধানমন্ডি শাখায় খাবারের গুণগত মান সবচেয়ে খারাপ এবং সার্ভিসের ক্ষেত্রেও সবচেয়ে খারাপ।  এমন ভয়ঙ্কর অভিজ্ঞতার মধ্য দিয়ে আমি আর কখনো যাইনি  এবং খাবারের দামের ক্ষেত্রেও ভয়ঙ্কর অভিজ্ঞতা। আর আসবনা এখানে।
0,পিজ্জাটা খুব ভয়ানক ছিল !!! এটা গুলশান শাখার তুলনায় কিছুই ছিল না। সত্যিই তাদের এই সস্তা মনোভাব দ্বারা হতাশ এবং আমি কখনও আর ফিরে যাব কিনা সন্দেহ আছে ।
0,"BBQ বাংলাদেশ ধানমন্ডি শাখাটি  একটি বড় হতাশা, প্রতিটি আইটেমের দাম মেনু কার্ডের দেয়া মূল্য থেকে আলাদা।  আমি আপনাদের গুলশান শাখার প্রায় 6-7 বার এসেছি এবং আমি এটা পছন্দও করি , তাদের নিয়ে আমার কোনো অভিযোগও নেই । আমি আপনাদের  ধনমন্ডি  শাখায় ২ বার গিয়েছি এবং আমার অভিজ্ঞতা দুবারই খারাপ ছিল। ধানমন্ডি শাখার খাদ্যের  মান এবং সেবা সম্পূর্ন ভিন্ন। এটা খুব খারাপ, আপনাদের প্যান ক্রিম স্যুপের পরিমাণ খুব কম ছিল। মুরগির স্বাদ খারাপ ছিল এবং ঠান্ডা সার্ভ করা হয়েছিল।  এটাই কেবল আমারই নয়  এ ধরনের বিল নিয়ে সমস্যার মুখোমুখি BBQ বাংলাদেশ ধনমন্ডিতে আরো অনেক লোক হয়েছে । তারা সবাইকে হতাশ করেছে।"
0,আজ আমি পার্সেলের চারটা চিংড়ি ভাজা নিয়েছিলাম। আমি আমার ঘরে পৌঁছালাম এবং কিছুক্ষন পর খাওয়া শুরু করলাম এবং দেখলাম যে এটি থেকে খুবই খারাপ গন্ধ আসছে এবং খেতে পারলাম না ....... কখনও কখনও তাদের খাবার খুবই খারাপ হয়
0,আমি সরি কিন্তু  এখানে আমার খাওয়ার সবচেয়ে খারাপ অভিজ্ঞতা। অবশ্যই আমি আর সেখানে যাবনা।
0,চিকেন পিজা অর্ডার করেছিলাম কিন্তু এটাতে বিন্দুমাত্র ও টেস্ট নাই। এটা খেতে একটা প্যানকেকের মত লাগছিল। ভয়ানক সার্ভিস। আর যাবোনা সেখানে।
0,খাবার স্বাদ এত ভাল ছিলনা। Gangjeong চিকেনের ভিতর কোন মসলা ছিল না। ভেগ ফ্রাইড রাইসটা স্বাদে এবং পরিমাণে এভারেজের ও নিচে ছিল ।যদিও এটি একটি খারাপ অভিজ্ঞতা ছিল তারপর ও সেবা এবং জায়গাটা চমৎকার ছিল। স্বাদের তুলনায় খাবারের দাম খুব বেশী।
0,আই উইশ যদি আমি ০ স্টার দিতে পারতাম ... কম্বো পিজাটা সবচেয়ে খারাপ এবং জঘন্য ছিল _ _
0,ভয়ানক খাবার .... জায়গাটাতে বেশ ভীড় আছে .... দামও খুব বেশি ... শুধু শুধু টাকা অপচয়।
0,আমার খাওয়া সবচেয়ে খারাপ খাবার ছিল ...... এবং এটা জ্যামাইকান চিকেন ..... ওহ ..... আমি জানি না কেন মানুষ এটা খাওয়ার জন্য এত পাগল যেটা খেতে শুধুই  স্বাভাবিক মুরগীর মতই লাগে ​​... আমি কোনও  স্বাদ পাইনি .... আর মাশরুপ স্যুপ এটা একটি  ইয়াআক .... ewwwuuu .... খেয়ে মনে হচ্ছে শুকনো টোস্টেড বার্গারের মধ্যে পুরো ক্রিম  ইয়াআআকক ....
0,একটি বাচ্চাদের খাবার সার্ভ করার জন্য 45 মিনিট নিয়েছে। তাদের সার্ভিস অনেক খারাপ।
0,ভোরের সময় এসেছিলাম এবং 5 জনের জন্য অর্ডার করেছিলাম এবং এই সেবাটি সবচেয়ে জঘন্য ছিল। বরফ ঠান্ডা খাবার সার্ভ করা হইছিল  এবং অন্তত 30 মিনিটের জন্য অপেক্ষা করতে হয়েছিল। রাবিশ। এবং ম্যানেজারদের এই বিষয়ে কোনো মাথা ব্যাথা ছিলনা। এই জায়গায় কখনো যাবেননা!
0,"অন্যান্য রেস্টুরেন্টের তুলনায়, তারা জঘন্য সার্ভিস দেয় এবং খাবারের মানের নিয়ে কোন কথা না বলায় ঠিক হবে কারণ এটি  পুরো টাকাটাই অপচয় ছিল......"
0,"সার্ভিসটা ভয়ানক, আপনি যদি মূল্য অনুযায়ী খাবারের মান বিবেচনা করেন তবে এটি খুবই খারাপ খাবার। আমার পরামর্শ থাকবে আপনার সময় এবং অর্থ নষ্ট করতে এখানে না আসাটাই ঠিক হবে।"
0,আমার অভিজ্ঞতায় সবচেয়ে খারাপ খাবার । স্যুপটি ছিলো উষ্ণ পানির মত  ... এবং সেটমেনুর  মুরগীর মাংসটা একদমই স্বাদহীন ছিলো
0,"শুধুমাত্র ফটো তোলার জন্য ভাল খাবারে জন্য না। তারা প্যাড থাই নুডলস বিক্রি করে এবং তাদের মেনুতে এটি মিশ্র চাউমিন হিসাবে লেখা ছিল। এটা গ্রহণযোগ্য নয়। মুহম্মদপুর শাখার বেশির ভাগই কোন ভ্যাট চার্জ করে নি, কিন্তু তারা ভ্যাট চার্জ করেছে। সার্ভিস খুবই ধীরগতির। মূল্য অনুযায়ী খাবারের স্বাদ  চিহ্নিত ভালনা। সবসময়ের জন্য রিকমেন্ডেট না। সেট মেনুর স্বাদ এতটাই খারাপ ছিল যে আমরা এটা শেষ করতে পারিনি। "
0,"অন্যান্য রেস্টুরেন্ট এবং দামের তুলনায় খাবারের পরিমাণ সত্যিই কম।খাবারের মানও ভালনা। এসি বন্ধ ছিল। খাবারের মান সম্পর্কে অভিযোগ করেছি, তারা কোনো ব্যাখ্যা বা দুঃখিত ও বললনা। রিকমেন্ডেড না!"
0,"সবচেয়ে বাজে অভিজ্ঞতা...এই জায়গাটি দেখতে তাদের ছবিরটার মত নয় .. খাবারের মান খুবই ভয়ানক...আমি  স্পাঘেটিকে অর্ডার দিয়েছিলাম এবং তারা লবণাক্ত একটি ডিশ দিয়েছিল এবং এটা একদম বিশ্রী স্বাদ ছিল ... আমি সেই খারাপ খাবার খেয়ে পরে ভমি করে দিয়েছিলাম .. এবং গন্ধ খুব খারাপ ছিল। এক শব্দে এটা সবচেয়ে খারাপ ছিল। মুরগি ফ্রাই অর্ডার করার পরে আমি দেখলাম যে এটি লবণাক্ত  এবং খাওয়ার অযোগ্য ছিল। এবং তাদের সেবা এত খারাপ ছিল। আমি থালা পরিবর্তন করার জন্য তাদের একজনকে জিজ্ঞেস করলাম, কিন্তু তারা বলল যে পারবেনা। এই জায়গাটা একদমই রিকমেন্ডড না।  "
0,এক কথায় ফালতু ফালতু ফালতু........................
0,এটা সবচেয়ে খারাপ .. দাম খুব বেশী কিন্তু পরিমাণ খুব কম ... এবং স্বাদট কম লবণাক্ত হয় ...
0,"খাবারের গুণগত মান এভারেজ ,প্রাইসও এভারেজ। ব্যবস্থাপনা এবং পলিসি দুইটাই  বিশ্রী ছিল, পরিবেশটা খুব বেশি উষ্ণ ছিল , বাইরের কোনো এসি বা ফ্যান নেই।"
0,খারাপ আচরণ। সবচেয়ে জঘন্য ম্যানেজমেন্ট সিস্টেম। সবচেয়ে খারাপ অভিজ্ঞতা।
0,"নোংরা টয়লেট, লেট সার্ভিস। তাছাড়া কাস্টমার কেয়ারের কর্মীরা ফালতু ছিল।"
0,এত ফালতু খাবার আমি আর আমার ফেন্ডরা জিবনেও খাইনাই। পুরো টাকাটাই গেছে
0,কিছুই ভাল ছিল না।
0,টাকা অপচয় ...
0,উত্তরা শাখায় তারা খুব কম পরিমাণে খাবার পরিবেশন করে। তারা তাদের বিজ্ঞাপনে দেয়া ছবির তুলনায় পাচ গুন কম খাবার পরিবেশন করে।
0,তাদের চিকেন আইটেম অনেক টেস্টি কিন্তু আমাকে ইনবক্স করার পর ওইদিন আমরা ১৩ জন মিলে গিয়েছিলাম। যাওয়ার পর তারা বলল অফারটির নাকি দুইদিন আগেই মেয়াদ শেষ। খুবই জঘন্য ছিল। ওরা নিজেরাই জানেনা ওদের অফারের টাইম নিয়ে। অন্যথায় সবকিছুই ঠিক ছিল।
0,অত্যন্ত বাজে সার্ভিস এবং স্যুপটা খুব বেশি মাখনের মতো ছিল। ফালতু
0,আমি গত 2 ভিজিটে লক্ষ্য করেছি যে তাদের খাদ্যের মান খারাপ হয়েছে।
0,মূল্যের পরিপ্রেক্ষিতে খাদ্যের পরিমাণ খুবই কম ছিল। খাবারে মান এভারেজ ছিল। তাদের ওয়াইফাই আছে কিন্তু আমাদের পাসওয়ার্ড দিচ্ছে না। (ধনমন্ডি শাখার জন্য)
0,"আমরা চারটি ভিন্ন পিজা অর্ডার করেছিলাম। সবই প্রায় একই রকম। কোন লবণ, কোন মসলা, পাতলা আবরণ। শেফকে পিজা তৈরি করতে শিখাতে হবে। এই কিউই চিলারের মধ্যে শুধু সিরাপ এবং sprite ছিল। একটা টুকরাও  ছিল না কিউই । চিহ্ন পর্যন্ত ছিল না। সামগ্রিকভাবে sucks.not আবার আসছে না।"
0,"গতকাল গুলশান শাখায় গিয়েছিলাম। আমি সাধারণত তাদের খাবার পছন্দ করি কিন্তু গতকালের সার্ভিসটা বাজে ছিল! 3,000! টাকার উপরে বিল আসার পরও আমি SCB ক্রেডিট কার্ডে 10% ডিসকাউন্ট পাইনি।  প্রচারক কুপন প্রদানের জন্য তাদেরকে কয়েকবার সময় জিজ্ঞাসা করছিলাম। খুব হতাশ!"
0,কোন নিয়ম নাই ... খাবার ও সুস্বাদু না খুবই ফালতু।
0,আমি পাস্তা নিয়েছিলাম এবং আমি মনে করি চিংড়িতে কিছু একটা সমস্যা ছিল। আমার পরে ফুড পয়জন হয়েছিল এবং অসুস্থ হয়ে গেছিলাম। আমি রুটিতে মাখন দেয়ার জন্য কয়েকবার জিজ্ঞাসা করি কিন্তু তারা এটি করেনি। খেলার জায়গা এবং বেলুনগুলোও সুন্দর ছিল।
0,শেষবার যখন  খেয়েছিলাম তখন খাবার খুব খারাপ ছিল। আমি BBQ এর একজন নিয়মিত গ্রাহক ছিলাম কিন্তু ধীরে ধীরে তাদের খাবারের মান আস্তে আস্তে কমে যাচ্ছে ... আমি হতাশ হয়ে গিয়েছি ...
0,এটা  একটা পিজার অফার ছিল।  পিজা ভয়ানক ছিল । আমার খাওয়া সবচেয়ে খারাপ পিজা।
0,স্বাদের তুলনায় দামটা একটু বেশী। এছাড়াও ধানমন্ডি শাখার ইন্টেরিওরটা বিশেষ কিছু ছিলনা।
0,সার্ভিস খুব আহামরি ছিলনা। .... খাবারের মানও গুণগত  নয় ...খাবারের মূল্যটাও অযৌক্তিক  !!! হতাশ ......
0,খুব একটা ভাল না...
0,আমি বেইলি রোড শাখায় গিয়েছিলাম। পিজাটা খুবই ফালতু ছিল আমার কাছে এটা ডাকাতি মনে হয়েছে। পনিরটা খুব পাতলা ছিল এবং রুটিটাও খুব পাতলা ছিল। পরিমাণও খুব কম ছিল। আমি এটা অনুভব করলাম যে রুটির সাথে ভাজি  খাচ্ছি। তাদের আচরণ ভাল ছিল এবং এজন্যই আমি ২ স্টার দিয়েছি। খাবারের মানের উন্নতি না হওয়া পর্যন্ত আর আসবনা।
0,নরম পানীয় 99 + ভ্যাট। :( এটা খুবই ব্যয়বহুল
0, ইফতার প্লেটার খেয়েছিলাম । Grilled জামাইকান চিকেনটা ভাল ছিল। কিন্তু ফ্রাইড রাইসটা ভয়ানক ছিল। ওলিব ওয়েলের গন্ধ সালাদটাকে ধ্বংস করে দিয়েছে।
0,খাদ্যের স্বাদ এবং মূল্য দুইটাই তেমন ভাল ছিলনা ... এই ধরনের খাবারের দাম কম হওয়ার কথা কিন্তু তারা দাম অনেক বেশী রাখছে ।  দুঃখিত এগুলো ভালো মানের খাবার ছিল না ..
0,আমরা অফার দেয়া খাবারগুলোর মধ্যে তিনটি খাবার ই অর্ডার করেছিলাম কিন্তু খাবারগুলো একদম ফালতু ছিল! তারা লবণ এবং অন্যান্য অনেক মশলা দিতে ভুলে গেছে। পরিমাণের তুলনায় খাবার অত্যন্ত ব্যয়বহুল পাশাপাশি খাবারের স্বাদও খারাপ ছিল। আর আসবনা এখানে !
0,"খাবারটা যে ভাল ছিল, এই সম্পর্কে কোন সন্দেহ নেই। কিন্তু, সার্ভিসটা ভয়ঙ্কর ছিল। রেস্টুরেন্ট সুস্বাস্থ্য বজায় রাখার জন্য সার্ভিসটা উন্নত করতে হবে তা না হলে মানুষজন এখানে আর আসবেনা।"
0,এভারেজ মানের খাবার ছিল। আর সেখানে যাবনা। সর্বোপরি একটা রেস্টুরেন্টে কেন যাব যদি খাবারই সুস্বাদু না হয়।
0,নরমাল পোলার আইসক্রিমও এর চেয়ে অনেক ভাল।
0,তাদের জায়গা অনেক ছোট এবং খাবারের কোয়ালিটিও ভাল ছিল না ...
0,"খাবারের মান এবং স্বাদ ভাল নয়, খাবারের সমন্বয় ভাল মত করা হয়নি তাই আপনাকে পরিবারের সাথে ডিনারের জন্য অনেক টাকা দিতে হবে। এছাড়াও তারা স্বচ্ছ নন যখন গত সপ্তাহে বিজ্ঞাপন দিয়েছিল যে একটিকে কিনলে বিনামূল্যে আরেকটি ফ্রি কিন্তু  খাবারের সময় ফ্রেমে উল্লেখ করে নাই  তাই আমি  যখন পৌঁছলাম তখন তারা বলেছিল যে সময় শেষ হয়ে গেছে।"
0,"খাবারটা পছন্দ করতাম, কিন্তু সম্প্রতি তাদের খাবারে মান খারাপভাবে  নষ্ট হয়ে গেছে। মুরগিটা আগের রান্না করা এবং মনে হচ্ছে  পুনরায় রান্না করা , এবং স্বাদও  মোটামুটি। পিসও ছোট করে ফেলেছে ।"
0,"খাবার খারাপ ছিল না কিন্তু এটি আমার প্রত্যাশামত পৌঁছেনি, তাদের আইসক্রিফ কফি ল্যাটে সবচেয়ে খারাপ তিক্ত স্বাদ ছিল  ... সার্ভিসের ব্যপারে আমি  নিরপেক্ষ থাকব !!"
0,চালের সাথে জ্যামাইকান মুরগি অর্ডার করেছিলাম ... চালটা স্বাদহীন  ছিল  .... চিকেনটা ভিতরে শুকনো ছিল ... হতাশ ...
0,শুধুমাত্র একটি সমস্যা। পরিমাণ যথেষ্ট নয়।
0,ওহ  পরিবারের জন্য এটি খুব ছোট এবং strollers সঙ্গেও।
0,এটি মহা মূল্যবান  সুস্বাদু খাদ্য কিন্তু একটি ঠান্ডা দিনে এখানে যান এবং  দরজার সামনে বসবেন না।
0,পিজাটা একটু আদ্র্র  ছিল।
0,সিঙ্গাপুরেমাই  ফ্যানের কোনও কৌতুক ছিল না।
0,একমাত্র সমস্যা হল ম্যানেজার সম্পূর্ণ অসম্পূর্ণ।
0,মারে এটা করবেন না
0,আমি এখনও পাগল যে আমাকে এই বাজে খাদ্যর জন্য টাকা হয়েছিল
0,"পরিমিত থাই খাদ্য - যদিও একটি নরম টুকরা - সামান্য  ঘুরা ফিরা, কিন্তু সেবা ভাল ।"
0,"বেশিরভাগ লোকই খাওয়াতে পছন্দ করেন আপেল পূর্ব দিকের উন্নাসিক লোক, তাই সতর্ক থাকুন।"
0,ওয়েটার আসলে আমার হাত উপর জল ঢেলে এবং চলে গেছে।
0,"সব থেকে খারাপ, ভুলক্রমে  60 টকার জায়গায়  আমাদের  80 টাকা বিল যোগ করা হয়েছে।"
0,খুব ঠান্ডা ভাবে  উপভোগ কর 
0,এই  মূল্যে সুশিতে  দর্শনীয় কিছু ছিল না।
0,কিন্তু তাদের একটি টোস্ট করার বৈদু্যতিক যন্ত্র ছিলনা  যা অদ্ভুত।
0,"তাই, ভাল খাবারের জন্য আমিসুপারিশ করতাম, কিন্তু  এটা রাতের জন্য মজার নয়।"
0,ক্ষুধাবর্ধক বস্তু ঠিক আছে এবং প্রধান কোর্স নিরবচ্ছিন্নভাবে গড় স্তরের নিচে ছিল।
0,অন্য কেউ মিষ্টান্ন চেয়েছিল  -  এছাড়াও আমাদের এটা  বাকি ছিল।
0,"আপনি যদি একজন নিরামিষ ভোজি  হন, এটি সত্যিই  আপনার জন্যএকটি ভাল জায়গা না ।"
0,এটা স্বাভাবিকের চেয়ে বেশি ছিল না এবং গরুর মাংসের দাম সস্তা ছিল (নিচের গুঁড়ো) গরুর মাংস।
0,"লেবু ছাড়া ক্লাব সোডা, বরফে ভরাট, লেবু ছাড়া।"
0,শেফ এবং খাদ্য পরিবেশিকার  জ্ঞান খুব কম।
0,"হতাশাদায়ক খাদ্য, অকথিত সেবা"
0,ছোট অংশ এবং  মূল্য বেশি ।
0,"দ্বিতীয়বারের মতো আমার পাদদেশে,  আমার দিকে তাকাতে লাগলো যাতে আলোকে সামঞ্জস্য করতে পারি।"
0,কিন্তু থাই অবশ্যই স্পষ্টভাবে মহান  নয় - নমনীয় এবং অবিভাজিত।
0,যদিও খাদ্য ভাল ছিল (অবশ্যই কোন Il Mulino) পরিবেষনা ছিল বিশ্রী।।
0,আপনি যে পরিষেবা  আশা করেন  এই মূল্যে একটি যৌথ বিভাগে থেকে তা দেয়া হয় না।
0,আমি মনে করি না যে আমাকে আবার যেতে হবে।
0,"বলার অপেক্ষা রাখে না, আমি কখনোই ফিরে যাব না এবং আপনাকেও সতর্ক থাকতে হবে।"
0,কিছু সার্ভার আপনাকে  মনে করেন যে আপনি খাদ্য আনতে পক্ষপাত করছেন।
0,"ফাস্ট ফুড জয়েন্টগুলোতে একটি চমৎকার বিকল্প এবং ক্রম কিন্তু, খাদ্য ছিল সামান্য হতাশাজনক।"
0,"এটি একটি সমস্যা যেহেতু আমরা প্রায় 20 টাকায় একটি ডিশের জন্য দিয়েছি, এবং একটি সুস্বাদু  স্বাদ পেতে 5 টি খাবারের অর্ডার দিতে হয়েছিল।"
0,তারা যেমন প্রতারক ছিল ( ভাপে রাঁধাচারটি ছোট মাংসের চপ জন্য $8.95 ) এবং চেষ্টা করার যোগ্য না।
0,প্রথমে জায়গাটি খুঁজে পেতে  এটি আমাদের কাছে দীর্ঘ সময় নেয়
0,"এটি খাদ্য এবং আবহ সম্পর্কে, এবং কিভাবে এটি ভয়ঙ্কর হবে শুধুমাত্র  একটি নিষ্ক্রিয় ইঞ্জিন দাড়া আমরা  কল্পনা করতে পারি  ।"
0,"অবিলম্বে আমরা মূল্য পরিশোধ করার পর, ওয়েটার টাকা নিয়ে গেল এবং বলল, ঠিক আছে, আপনার এখানে থাকতে পারেন।"
0,মেনুতে ওয়েবসাইটের মত  কিছুই নেই।
0,গাড়ী ছাড়া যাওয়া কিছুটা ঝামেলার  (যখন আমি ইনউইড এ  বাস করতাম)।
0,"আপনার সময়, বা অর্থ অপচয় করবেন  না !!"
0,"তারা গ্রাহকের স্বাস্থ্যের প্রতি বেশি মনোযোগী  না, শুধু অর্থ উপার্জন করতে চায়"
0,"আমরা আমাদের আলাপটি বহন করতে পারিনি কারণ আমরা ওয়েট্রেস এবং চাকরদের নিয়মিতভাবে বাধা দিয়েছিলাম এবং নির্দেশ দিয়েছি যে আমরা খুব বেশি সময় কাটিয়েছি - আশ্চর্যজনক, আমরা কেবল বসে ছিলাম।"
0,আমরা শুধু কাইতেখেয়েছি এবং হতাশ হয়েছি।
0,"এটি এমন ব্যক্তিদের জন্য একটি জায়গা যেখানে  মধ্যস্বত্বভোগী খাবারের জন্য তরা প্রচুর পরিমাণে অর্থ প্রদান করে,শব্দ এবং একটি সুযোগ  রয়েছে  সেতু এবং সুড়ঙ্গপথের সহকর্মী লোকজনের"
0,"চিকেন ডিশ সম্পর্কে অভিযোগ করার পর, ম্যানেজার আমাদের কাছে এসে জানায় যে, কেউ আগে কখনও অভিযোগ করেনি, এবং আমরা জানি না যে খাবারটির কেমন চর্চা করা উচিত ছিল।"
0,আমি সব প্রতারণা বুঝতে পারছি না ...
0,বার্টারেন্ডার বারে তার বন্ধুদের কাছ থেকে নিজেকে বিচ্ছিন্ন  করতে পারেনি।
0,আপনি কি মনে করেন যে কখনও মন দিয়ে কারো সঙ্গে কোন কথোপকথন করতে পারেন।
0,আমর পক্ষে এটা  সমভব না।
0,"তারা  মুরগির শেষভাগ নিয়েছে তাই মনে হচছে , তেল ঢেলে দিয়েছে এবং মরিচ . গুঁড়ো করে দিয়েছে (সস এলার্ঞ্জেন্ট এবং লাল)।"
0,"আমরা মনে করি আমরা একটি ক্ষমা বা প্রশংসাসূচক পানীয় পেতে চাই - এর পরিবর্তে, আমরা একটি snobby ওয়েটার পেয়েছিলাম এমনকি 15 মিনিটের বেশি আমাদের অর্ডার নিতে সময় নেয় নিন এবং  তাই আমরা তাকে জিজ্ঞাসা করলে আমাদের ঠোঁটে দেওয়া হবে।"
0,"আমরা আসলে 10% টিপ দিয়েছি (যা আমরা মধ্যমমানের আহার ও পরিষেবা সত্ত্বেও কখনও করি নি),এই  কারণে যে আমরা সম্পূর্ণভাবে অনুভব করেছি ,"
0,"আমরা খাদ্য উপভোগ করার সময়,অত্যন্ত হতাশ ছিলাম দুবল পরিষেবার কারনে (ওয়েটার বেশ সক্ষম  ছিল না এবং ধীর সেবা) এবং অনুতাপের অভাব"
0,এর  জন্য আমাকে  আবার তাদের পৃষ্ঠপোষকতা করতে হবে না।
0,এই জায়গা হতে  দূরে থাকুন
